"","fuel_type","fuel_type_num","transect","Community","site","site_num","fuel_site","fuel_site_num","datalogger","point_id","date","time","moisture"
"52","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,37,2019-12-06,-15,131.147540983607
"53","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,38,2019-12-06,-15,126.219512195122
"54","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,39,2019-12-06,-15,176.165803108808
"55","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,50,2019-12-06,-15,131.666666666667
"56","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,36,2019-12-22,1,135.151515151515
"57","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,37,2019-12-22,1,150
"58","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,38,2019-12-22,1,158.947368421053
"59","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,39,2019-12-22,1,271.764705882353
"60","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,50,2019-12-22,1,114.37908496732
"61","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,36,2020-01-04,14,150
"62","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,37,2020-01-04,14,146.666666666667
"63","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,38,2020-01-04,14,187.179487179487
"64","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,39,2020-01-04,14,208.247422680412
"65","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,50,2020-01-04,14,120.100502512563
"66","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,36,2020-01-16,26,142.424242424242
"67","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,37,2020-01-16,26,125.892857142857
"68","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,38,2020-01-16,26,176.100628930818
"69","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,39,2020-01-16,26,142.176870748299
"70","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,50,2020-01-16,26,263.963963963964
"71","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,36,2020-01-30,40,200
"72","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,37,2020-01-30,40,147.826086956522
"73","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,38,2020-01-30,40,140
"74","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,39,2020-01-30,40,140.528634361233
"75","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,50,2020-01-30,40,146.491228070175
"76","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,36,2020-02-19,60,207.317073170732
"77","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,37,2020-02-19,60,174.226804123711
"78","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,39,2020-02-19,60,225.991189427313
"79","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,50,2020-02-19,60,124.260355029586
"80","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,36,2020-02-27,68,145.762711864407
"81","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,37,2020-02-27,68,135.632183908046
"82","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,38,2020-02-27,68,113.855421686747
"83","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,39,2020-02-27,68,169.822485207101
"84","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,50,2020-02-27,68,127.388535031847
"85","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,36,2020-03-15,85,164.12213740458
"86","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,37,2020-03-15,85,185.217391304348
"87","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,38,2020-03-15,85,121.782178217822
"88","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,39,2020-03-15,85,144.230769230769
"89","Live fuel mixture","1","t2","U forest","U forest / t2","5","Live fuel mixture / U forest / t2","5",8,50,2020-03-15,85,138
"180","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,31,2019-11-21,-30,112.058823529412
"181","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,32,2019-11-21,-30,134.615384615385
"182","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,33,2019-11-21,-30,135.294117647059
"183","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,34,2019-11-21,-30,91.6666666666667
"184","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,35,2019-11-21,-30,117.25
"185","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,31,2019-12-06,-15,145.299145299145
"186","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,32,2019-12-06,-15,115.021459227468
"187","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,33,2019-12-06,-15,110.714285714286
"188","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,34,2019-12-06,-15,146.153846153846
"189","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,35,2019-12-06,-15,109.426229508197
"190","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,35,2019-12-22,1,142.338709677419
"191","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,34,2019-12-22,1,153.551912568306
"192","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,31,2019-12-22,1,124.137931034483
"193","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,32,2019-12-22,1,181.343283582089
"194","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,33,2019-12-22,1,173.4375
"195","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,35,2020-01-04,14,149.009900990099
"196","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,34,2020-01-04,14,142.857142857143
"197","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,31,2020-01-04,14,138.288288288288
"198","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,32,2020-01-04,14,128.191489361702
"199","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,33,2020-01-04,14,138.235294117647
"200","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,35,2020-01-16,26,131.058020477816
"201","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,34,2020-01-16,26,136.758893280632
"202","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,31,2020-01-16,26,128.048780487805
"203","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,32,2020-01-16,26,141.772151898734
"204","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,33,2020-01-16,26,125
"205","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,35,2020-01-30,40,122.463768115942
"206","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,34,2020-01-30,40,126.102941176471
"207","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,31,2020-01-30,40,108.583690987124
"208","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,32,2020-01-30,40,125.161290322581
"209","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,33,2020-01-30,40,119.911504424779
"210","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,35,2020-02-19,60,108.868501529052
"211","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,34,2020-02-19,60,118.146718146718
"212","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,31,2020-02-19,60,124.745762711864
"213","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,32,2020-02-19,60,108.854166666667
"214","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,33,2020-02-19,60,116.544117647059
"215","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,35,2020-02-27,68,103.448275862069
"216","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,34,2020-02-27,68,113.565891472868
"217","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,31,2020-02-27,68,101.680672268908
"218","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,32,2020-02-27,68,106.043956043956
"219","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,33,2020-02-27,68,108.411214953271
"220","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,35,2020-03-15,85,101.699029126214
"221","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,34,2020-03-15,85,106.761565836299
"222","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,31,2020-03-15,85,115.458937198068
"223","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,32,2020-03-15,85,109.134615384615
"224","Live fuel mixture","1","t2","B forest +reg","B forest +reg / t2","6","Live fuel mixture / B forest +reg / t2","6",7,33,2020-03-15,85,112.107623318386
"315","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,26,2019-11-21,-30,120.979020979021
"316","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,27,2019-11-21,-30,200.925925925926
"317","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,28,2019-11-21,-30,157.142857142857
"318","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,29,2019-11-21,-30,148.653500897666
"319","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,30,2019-11-21,-30,115.140845070423
"320","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,26,2019-12-06,-15,180.653266331658
"321","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,27,2019-12-06,-15,187.978142076503
"322","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,28,2019-12-06,-15,120.610687022901
"323","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,29,2019-12-06,-15,136.22754491018
"324","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,30,2019-12-06,-15,143.096234309623
"325","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,26,2019-12-22,1,174.233128834356
"326","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,27,2019-12-22,1,188.198757763975
"327","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,28,2019-12-22,1,191.860465116279
"328","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,29,2019-12-22,1,159.142857142857
"329","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,30,2019-12-22,1,91.3419913419913
"330","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,26,2020-01-04,14,185.245901639344
"331","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,27,2020-01-04,14,200.671140939597
"332","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,28,2020-01-04,14,302.752293577982
"333","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,29,2020-01-04,14,165.104166666667
"334","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,30,2020-01-04,14,168.807339449541
"335","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,26,2020-01-16,26,131.363636363636
"336","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,27,2020-01-16,26,167.543859649123
"337","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,28,2020-01-16,26,197.04641350211
"338","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,29,2020-01-16,26,144.247787610619
"339","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,30,2020-01-16,26,95.7219251336898
"340","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,26,2020-01-30,40,130.543933054393
"341","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,27,2020-01-30,40,163.694267515924
"342","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,28,2020-01-30,40,174.375
"343","Live fuel mixture","1","t2","B forest -reg","B forest -reg / t2","7","Live fuel mixture / B forest -reg / t2","7",6,29,2020-01-30,40,144.297082228117
